부스번호,업체명,특별관,카테고리,id,company_name_eng,homepage,company_description,products,products_description,category
A6417,제천동산약초건강원,,단체관/공공기관,56,JECHEONDONGSAN,https://www.jc-mall.com/,"믿음과 신뢰로 최선을 다하며, 고객님의 건강을 지켜드리는 제천동산약초 입니다.",황기,제천의 대표약재로서 기력을 보충하고 면역령 증강에 도움.,"건강식품 (건강기능식품, 웰빙식품, 비건, 다이어트/이너뷰티 외)"
A6505,농업회사법인 (주)와이케이컴퍼니,,단체관/공공기관,80,"yk company co., Ltd",https://www.dajungheon.com/,"농업회사법인㈜와이케이컴퍼니는 년 설립되어 침출차 액상차 등 차류를 생산하는 제조업입니다.유기가공식품, HACCP  등의 인증을 받은 자사제조시설과 기업부설연구소가 있으며 제품개발 및 생산에 힘쓰고 있습니다 또한 자사 유기농 브랜드로 온라인몰과 오프라인 거래처에 다양한 제품을 판매하고 있습니다. ",차류,"허브차 원료, 국산차 원료, 차류, 액상차, 과채주스 제품 등 전시 예정입니다.","일반 가공식품 (캔/통조림, 가공육, 냉장/냉동식품, 건조식품 외)"
A6506,청풍한과,,단체관/공공기관,67, Cheongpung hangwa,kimyousin0327@naver.com,국내산 재료와 천연물 약초를 가미한 건강한먹거리 제공,전통수제한과,국내산찹쌀로 자연발효하여 무방부제 무색소를 사용하여 수제로 만든 전통한과,"일반 가공식품 (캔/통조림, 가공육, 냉장/냉동식품, 건조식품 외)"
A6418,농업법인 (주)옻가네,,단체관/공공기관,83,OTKANE,https://www.okannae.com/,"옻가네는 자연원료를 활용한 건강식품 전문 제조업체입니다. 
인삼처럼 한국산만의 우수한 효능을 갖고 있는 약재 및 농산물을 발굴하여 다양한 제품개발 및 생산을 하고 있습니다.",발효참옻진액,"옻가네 참옻발효진액은 100% 국내산 참옻을 사용하여 약성이 강한 껍질과 목질부까지 함께 담아내었습니다. 농촌진흥청 특허 발효기술을 적용해 독성을 제거하면서도 유용한 성분을 그대로 살려, 옻오름 걱정 없이 누구나 안심하고 즐길 수 있습니다.","조미식품 (향신료, 분말/팩, 양념/소스, 페이스트, 오일, 식초 외)"
A4504,성주군농업기술센터,,단체관/공공기관,134,Seongju-gun Agricultural Technology Center,https://www.sj.go.kr/sj-atc,성주특산물인 성주참외를 활용한 가공제품을 만나보세요,"참외가공제품(주류, 샌드쿠키, 강정)","참외주류: 참외 100%를 발효하여 생산한 참외증류주와 이를 활용한 리큐르 제품
참외샌드: 참외잼과 크림샌드를 배합하여 만든 과자류
참외강정: 참외말랭이와 분말을 활용한 전통과자류","주류 (전통주, 맥주, 포도주, 위스키, 칵테일, RTD, 저/무알콜 외)"
A2505,지리산 오가뷰,,단체관/공공기관,,,,,,,
A2601,지리산흑돼지 까매요,,단체관/공공기관,,,,,,,
A2604,딸기엄마 양파아빠,,단체관/공공기관,,,,,,,
A2508,별빛담은 마을,,단체관/공공기관,,,,,,,
A2603,우리농원,,단체관/공공기관,,,,,,,
A2602,만석지기,,단체관/공공기관,,,,,,,
A2606,화신영농조합법인,,단체관/공공기관,,,,,,,
A2605,삼민목장,,단체관/공공기관,,,,,,,
A2507,함양천령산약초,,단체관/공공기관,,,,,,,
A2506,우리가,,단체관/공공기관,,,,,,,
A3506,영주농산물유통센터,,단체관/공공기관,77,YEONGJU APC,apple.nonghyup.com,"대경사과원예농협 영주농산물유통센터는 경상북도 영주시에 위치한 농산물 유통 시설로, 사과를 주력 품목으로 취급하고 있습니다. 약 2만8천9백㎡ 부지와 1만1천여㎡ 규모의 건물에는 선별장, 세척실, 소포장실, 저온저장고 등이 갖추어져 있으며, 사과의 수매·선별·포장·유통 전 과정을 종합적으로 운영합니다. 2024년 기준 연 매출은 약 482억 원이며, 전국 과수거점유통센터(APC) 경영평가에서 상위권을 기록하며 운영 성과를 인정받고 있습니다.",영주사과,"영주농산물유통센터 영주사과는 경상북도 영주에서 생산된 사과를 담은 상품으로, 신선한 품질을 유지해 산지에서 직송됩니다. 가정용은 물론 선물용으로도 활용할 수 있습니다. 영어로 번역","신선식품 (과일, 채소, 축산, 수산 원물)"
A3505,(주)한부각 농업회사법인,,단체관/공공기관,94,"HANBUGAK CO., LTD.",www.hanbugak.kr,"한부각는 ""채소를 베이스로 만든 칼로리 걱정없이 누구나 손쉽게 먹을 수 있는 스낵""이라는 슬로건으로 한국의 전통식품인 부각을 생산하는 기업입니다. 부각은 고추, 가지 등 채소를 베이스로 만든 스낵으로 건강한 슬로푸드입니다. 한부각은 오븐기에서 한번더 구워내어 바삭바삭한 식감은 UP!, 칼로리는 DOWN!, 한부각만의 기술로 만들어 몇 달만 지나면 기름 쩐내가 나는  부각에서 맛 볼 수 없는 신선한 맛이 오랫동안 지속됩니다. 지역에서 생산되는 농산물을 이용하여 부각을 생산하고 현재는 미국, 캐나다 등으로 수출하며 K-푸드의 위상을 높이고 있습니다.",한부각 고추부각 외 ,"부각은 “칼로리 걱정없이 누구나 쉽게 먹을 수 있는 스낵”입니다. 고추, 가지 등 채소를 베이스로 만든 스낵으로 건강한 슬로푸드입니다. 한부각은 오븐기에서 한번더 구워내어 바삭바삭한 식감은 UP!, 칼로리는 DOWN!, 한부각만의 기술로 만들어 몇 달만 지나면 기름 쩐내가 나는 저가형 부각에서 맛 볼 수 없는 신선한 맛이 오랫동안 지속됩니다.","간식/스낵류 (과자류, 칩, 견과류, 캔디류, 전통간식, 건조간식, 안주류 외)"
A3504,자연이든 농업회사법인 주식회사,,단체관/공공기관,91,"JAYEONIDEUN AGRICULTURAL CORPORATION CO., LTD",https://dorazime.com/,"자연이든농업회사법인㈜은 경북 영주 소백산 자락에서 도라지를 직접 재배·가공하여 건강식품을 만드는 농업회사법인입니다.
‘도라지미(Dorazime)’ 브랜드를 통해 안전한 원료, 정직한 제조, 전통과 현대가 어우러진 건강 먹거리를 제공합니다.
도라지를 단순한 약재가 아닌 남녀노소 누구나 즐길 수 있는 건강 간식·음료로 재해석하여, 지역 농업 활성화와 지속 가능한 농업 발전에 기여하고 있습니다.",홍도라지생강진액청,"홍도라지생강진액청 500g은 경북 영주 소백산에서 직접 재배한 3년근 홍도라지와 국내산 생강을 사용해 만든 프리미엄 수제 진액청입니다. 도라지 특유의 쓴맛은 줄이고 생강의 따뜻한 향을 더했으며, 조청과 비정제당을 사용하여 건강한 단맛을 구현했습니다. 정제당, 인공첨가물, 색소를 넣지 않고 HACCP 인증 시설에서 청결하게 제조되었으며, 차·라떼·탄산음료·디저트 시럽 등 다양한 방식으로 즐길 수 있습니다. 일상 속 따뜻한 루틴으로 적합한 제품입니다.","건강식품 (건강기능식품, 웰빙식품, 비건, 다이어트/이너뷰티 외)"
G04,주식회사 바운티에스앤비(BountySnB),맥주특별관,단체관/공공기관,9,BountySnB Inc.,www.bountysnb.com,(주)바운티에스앤비는 2010년 맥주 수입을 시작하여 트라피스트 맥주 위주의 벨기에 프리미엄 맥주를 전문적으로 취급하는 수입사 입니다.,트라피스트 로슈포르,"세계에서 가장 오랜 역사를 보유한 트라피스트 맥주.
소수의 수도승에게만 전수되는 양조비법으로 수도원 내에서 생산되는 세계 최고의 맥주.","주류 (전통주, 맥주, 포도주, 위스키, 칵테일, RTD, 저/무알콜 외)"
G09,비욘드비어,맥주특별관,단체관/공공기관,156,"BEYOND BIER Co., Ltd.",www.beyondbier.com,"비욘드비어는 벨기에 맥주 전문 수입사로 대한민국의 올바른 주류문화를 위해 전세계의 다양한 주류를 수입하고자 합니다.

Basic 기본에 충실하고
Ideal 최상의 제품을 위해
Effort 항상 노력하며
Run 꾸준히 나아가겠습니다.",구덴 카롤루스,"구덴 카롤루스는 벨기에에서 현존하는 가장 오래된 양조장 중 하나인 브루어리 헷앵커에서 양조하는 맥주 브랜드로 그 명칭은 과거 신성 로마 제국의 황제인 '카를 5세' 황제가 발행한 유럽 최초의 통화에서 따왔습니다.
또한 이 구덴 카롤루스는 양조장이 위치한 벨기에 메헬렌에서 유년기를 보낸 카를 5세 황제가 즉위 이후에도 여우 사냥을 위해 방문 했을 때와 황제로서 스페인에 머물 때도 즐겨 마시던 맥주였습니다.
500년의 역사를 여러분도 드셔보시기 바랍니다.","수입 음료/주류 (수입 커피, 차, 주스, 탄산음료, 에너지 드링크, 각종 주류 외)"
G05,주식회사 비티알커머스,맥주특별관,단체관/공공기관,113,BTR Commerce Inc.,www.btrcommerce.com,"비티알커머스는 미국, 유럽, 일본 등 세계 각국의 우수한 크래프트 맥주를 발굴해 한국 시장에 소개하는 주류 수입사입니다. 소규모이지만 전문성을 바탕으로, 차별화된 브랜드와 품질 있는 맥주를 국내 소비자에게 전하고 있습니다.",토플링골리앗 수도수,"토플링 골리앗(Toppling Goliath)의 ‘수도수(Pseudo Sue)’는 세계 최정상급 아메리칸 페일 에일로, 신선한 시트러스와 트로피컬 홉 아로마가 특징입니다. 균형 잡힌 맛과 깔끔한 피니시로 전 세계 맥주 팬들에게 사랑받는 대표 맥주입니다.","수입 음료/주류 (수입 커피, 차, 주스, 탄산음료, 에너지 드링크, 각종 주류 외)"
G06,주식회사아인컴퍼니,맥주특별관,단체관/공공기관,68,Ein Company,Www.weltenburger.de,현존하는 세계에서 제일 오래된 수도원 맥주 벨텐부르거 및 독일 주류 전문 수입유통사 아인컴퍼니 입니다,벨텐부르거 아노1050,독일에서 3월에 양조하여 6개월의 숙성을 거쳐 마시는 메르첸(Märzen),"수입 음료/주류 (수입 커피, 차, 주스, 탄산음료, 에너지 드링크, 각종 주류 외)"
G02,주식회사 하이파이브엘앤비,맥주특별관,단체관/공공기관,115,High Five L&b Co Ltd,www.highfivelnb.com,"반가운 친구를 오랜만에 만났을 때, 

중요한 프로젝트를 마친 후 팀 멤버들과 자축하며, 

한 치의 양보도 없는 치열한 경기에서 기가 막힌 역전을 이뤄냈을 때...

우리는 즐겁고 짜릿하고 경쾌한 순간에 **하이파이브**를 하곤 합니다.

하이파이브는 우리가 사랑하는 크래프트 비어 뿐만이 아니라, 토탈 L&B 솔루션 기업을 꿈꿉니다. 

좋은 술과 좋은 사람들이 만났을 때의 즐거운 부딪힘을 누구보다 멋지게 알릴 수 있는 사람들이 모여 

만든 팀입니다. 우리는 새로운 아이디어와 컨텐츠들이 부딪히는 순간들을 좋아합니다. 

이제부터 함께할 수 있는 즐거운 경험으로 여러분과 하이파이브 하겠습니다. 

여러분은 한 손을 들고 다가와 주세요!

당신과의 경쾌한 부딪힘을 기대합니다.

HIGH FIVE L&B,

HIGH FIVE WITH YOU",드링크 먼데이 제로 알콜 위스키,"국내 최초의 논알콜 위스키
5성급 호텔과 최고급 바, 파인 다이닝에서 만나보세요","주류 (전통주, 맥주, 포도주, 위스키, 칵테일, RTD, 저/무알콜 외)"
G07,주식회사 호록,맥주특별관,단체관/공공기관,5,Horock inc.,www.horock.co.kr,일본 맥주 코에도를 중심으로 하여 주류를 중심으로 한 한일교류에 기여하고자 하는 수입사입니다.,코에도 맥주,일본 사이타마현 카와고에시의 특산인 지비루 코에도입니다.,"수입 음료/주류 (수입 커피, 차, 주스, 탄산음료, 에너지 드링크, 각종 주류 외)"
G03,브루어리 을를,맥주특별관,단체관/공공기관,15,brewery eulreul,https://naver.me/FFSWb1Si,이천의 요골마을에서 진정한 크래프트 정신을 담은 맥주를 생산합니다. ,수제맥주,이천의 요골마을에서 진정한 크래프트 정신을 담은 맥주를 생산합니다. ,"주류 (전통주, 맥주, 포도주, 위스키, 칵테일, RTD, 저/무알콜 외)"
G01,(주)미라클브루어리,맥주특별관,단체관/공공기관,114,MIRACLE BREWERY,http://www.artmonster.co.kr/,"아트몬스터 361관왕의 월드챔피언수제맥주 되다! 
2012년 유명한 외신기자가 “한국맥주는 북한 대동강맥주보다 맛이 없다”라는 비아냥 거리듯 말한 바 있습니다. 이 한마디에 우리는 왜(?)라는 물음을 던졌고, 그 답을 찾기 위해 미국에서 5년 양조기술을 갈고 닦았습니다. 그 결과, ‘맥주 맛이 예술이네’라는 슬로건 아래 탄생한 브랜드가 아트몬스터(Artmonster 예술괴물)입니다.
우리는 ‘맛이 예술인 맥주’를 만들기 위해 끊임없이 연구하고 도전해왔습니다. 여기에 스타일을 더해 멋이 살아있는 힙한 맥주를 선보이고자 합니다. 앞으로도 아트몬스터는 예술과 같은 맛의 맥주로 여러분과 함께하겠습니다
",사랑범벅 (Endless Love),"상품설명 : 국제맥주대회 31관왕 맥주 – 매력적인 피넛버터맥주
ABV: 5.9% IBUS: 24.6
진하고 부드러운 피넛버터의 풍미를 담아낸 매혹적인 흑맥주입니다. 입안 가득 퍼지는 고소한 아로마와 크리미한 질감은 마치 사랑으로 덮인 듯한 부드러움을 선사합니다. 음용성이 매우 좋으며 부담 없는 낮은 도수로 누구나 즐기기 좋습니다. 은은한 단맛과 고소함이 어우러져 달콤하고 개성 있는 맥주를 좋아하는 분들께 강력 추천드립니다. 맥주계의 올림픽이라 불리는 세계적으로 권위 있는 대회인 2024 World Beer Cup 수상작으로서 그 품질을 세계가 인정했으며, 각종 맥주 행사와 페스티벌에서도 가장 많은 관심과 시음을 이끌어낸 아트몬스터 대표 인기 제품입니다.","주류 (전통주, 맥주, 포도주, 위스키, 칵테일, RTD, 저/무알콜 외)"
